"id","click_type","creation_date"
429,BUCKET,2023-02-10 13:41:14.728
467,BUCKET,2023-02-10 13:41:15.133
507,BUCKET,2023-02-10 13:41:15.538
548,BUCKET,2023-02-10 13:41:16.031
587,BUCKET,2023-02-10 13:41:16.432
629,BUCKET,2023-02-10 13:41:16.868
663,BUCKET,2023-02-10 13:41:17.284
707,BUCKET,2023-02-10 13:41:17.721
747,BUCKET,2023-02-10 13:41:18.108
787,BUCKET,2023-02-10 13:41:18.586
827,BUCKET,2023-02-10 13:41:19.027
871,BUCKET,2023-02-10 13:41:19.466
913,BUCKET,2023-02-10 13:41:19.904
952,BUCKET,2023-02-10 13:41:20.306
989,BUCKET,2023-02-10 13:41:20.656
1029,BUCKET,2023-02-10 13:41:46.586
1074,BUCKET,2023-02-10 13:41:46.989
1115,BUCKET,2023-02-10 13:41:47.466
1158,BUCKET,2023-02-10 13:41:47.907
1205,BUCKET,2023-02-10 13:41:48.343
1244,BUCKET,2023-02-10 13:41:48.833
1287,BUCKET,2023-02-10 13:41:49.301
1328,BUCKET,2023-02-10 13:41:49.666
1374,BUCKET,2023-02-10 13:41:50.164
1416,BUCKET,2023-02-10 13:41:50.612
1455,BUCKET,2023-02-10 13:41:51.008
1502,BUCKET,2023-02-10 13:41:51.486
1545,BUCKET,2023-02-10 13:41:52.009
1588,BUCKET,2023-02-10 13:41:52.430
1632,BUCKET,2023-02-10 13:41:52.802
1674,BUCKET,2023-02-10 13:41:53.309
1718,BUCKET,2023-02-10 13:41:53.724
1761,BUCKET,2023-02-10 13:41:54.155
1805,BUCKET,2023-02-10 13:41:54.599
1837,BUCKET,2023-02-10 13:41:54.987
1890,BUCKET,2023-02-10 13:41:55.538
1933,BUCKET,2023-02-10 13:41:55.973
1976,BUCKET,2023-02-10 13:41:56.433
2015,HOME,2023-02-10 13:42:01.270
2062,HOME,2023-02-10 13:42:01.808
2105,HOME,2023-02-10 13:42:02.215
2153,HOME,2023-02-10 13:42:02.660
2195,HOME,2023-02-10 13:42:03.136
2237,HOME,2023-02-10 13:42:03.582
2280,HOME,2023-02-10 13:42:04.008
2323,HOME,2023-02-10 13:42:04.492
2367,HOME,2023-02-10 13:42:04.929
2410,HOME,2023-02-10 13:42:05.429
2452,HOME,2023-02-10 13:42:05.853
2495,HOME,2023-02-10 13:42:06.298
2537,HOME,2023-02-10 13:42:06.727
2584,HOME,2023-02-10 13:42:07.204
2629,HOME,2023-02-10 13:42:07.725
2673,HOME,2023-02-10 13:42:08.118
2714,HOME,2023-02-10 13:42:08.610
2757,HOME,2023-02-10 13:42:09.085
2800,HOME,2023-02-10 13:42:09.511
2843,HOME,2023-02-10 13:42:09.949
2880,HOME,2023-02-10 13:42:10.347
2928,HOME,2023-02-10 13:42:10.810
2972,HOME,2023-02-10 13:42:11.290
188,BUCKET,2023-02-10 13:41:12.200
228,BUCKET,2023-02-10 13:41:12.640
268,BUCKET,2023-02-10 13:41:13.039
309,BUCKET,2023-02-10 13:41:13.463
348,BUCKET,2023-02-10 13:41:13.888
385,BUCKET,2023-02-10 13:41:14.270
427,BUCKET,2023-02-10 13:41:14.724
468,BUCKET,2023-02-10 13:41:15.154
508,BUCKET,2023-02-10 13:41:15.561
549,BUCKET,2023-02-10 13:41:16.037
588,BUCKET,2023-02-10 13:41:16.437
624,BUCKET,2023-02-10 13:41:16.865
669,BUCKET,2023-02-10 13:41:17.305
708,BUCKET,2023-02-10 13:41:17.696
748,BUCKET,2023-02-10 13:41:18.172
788,BUCKET,2023-02-10 13:41:18.567
829,BUCKET,2023-02-10 13:41:19.069
872,BUCKET,2023-02-10 13:41:19.421
909,BUCKET,2023-02-10 13:41:19.854
953,BUCKET,2023-02-10 13:41:20.312
990,BUCKET,2023-02-10 13:41:20.652
1030,BUCKET,2023-02-10 13:41:46.554
1077,BUCKET,2023-02-10 13:41:47.013
1117,BUCKET,2023-02-10 13:41:47.488
1159,BUCKET,2023-02-10 13:41:47.948
1204,BUCKET,2023-02-10 13:41:48.343
1245,BUCKET,2023-02-10 13:41:48.846
1288,BUCKET,2023-02-10 13:41:49.276
1331,BUCKET,2023-02-10 13:41:49.697
1375,BUCKET,2023-02-10 13:41:50.116
1417,BUCKET,2023-02-10 13:41:50.617
1461,BUCKET,2023-02-10 13:41:51.076
1503,BUCKET,2023-02-10 13:41:51.484
1547,BUCKET,2023-02-10 13:41:52.017
1589,BUCKET,2023-02-10 13:41:52.394
1633,BUCKET,2023-02-10 13:41:52.842
1675,BUCKET,2023-02-10 13:41:53.265
1720,BUCKET,2023-02-10 13:41:53.739
1762,BUCKET,2023-02-10 13:41:54.232
1804,BUCKET,2023-02-10 13:41:54.601
1848,BUCKET,2023-02-10 13:41:55.060
1891,BUCKET,2023-02-10 13:41:55.482
1935,BUCKET,2023-02-10 13:41:55.984
1977,BUCKET,2023-02-10 13:41:56.422
2017,HOME,2023-02-10 13:42:01.329
2063,HOME,2023-02-10 13:42:01.808
2107,HOME,2023-02-10 13:42:02.234
2106,HOME,2023-02-10 13:42:02.246
2146,HOME,2023-02-10 13:42:02.661
2196,HOME,2023-02-10 13:42:03.144
2240,HOME,2023-02-10 13:42:03.597
2281,HOME,2023-02-10 13:42:04.010
2324,HOME,2023-02-10 13:42:04.523
2368,HOME,2023-02-10 13:42:04.975
2411,HOME,2023-02-10 13:42:05.438
2453,HOME,2023-02-10 13:42:05.853
2496,HOME,2023-02-10 13:42:06.331
2539,HOME,2023-02-10 13:42:06.757
2586,HOME,2023-02-10 13:42:07.259
2634,HOME,2023-02-10 13:42:07.725
2674,HOME,2023-02-10 13:42:08.137
2715,HOME,2023-02-10 13:42:08.560
2758,HOME,2023-02-10 13:42:09.086
2801,HOME,2023-02-10 13:42:09.488
2844,HOME,2023-02-10 13:42:09.957
2887,HOME,2023-02-10 13:42:10.355
2930,HOME,2023-02-10 13:42:10.850
2974,HOME,2023-02-10 13:42:11.293
191,BUCKET,2023-02-10 13:41:12.186
229,BUCKET,2023-02-10 13:41:12.614
269,BUCKET,2023-02-10 13:41:13.012
308,BUCKET,2023-02-10 13:41:13.442
349,BUCKET,2023-02-10 13:41:13.859
384,BUCKET,2023-02-10 13:41:14.285
428,BUCKET,2023-02-10 13:41:14.738
469,BUCKET,2023-02-10 13:41:15.163
509,BUCKET,2023-02-10 13:41:15.565
547,BUCKET,2023-02-10 13:41:16.058
589,BUCKET,2023-02-10 13:41:16.495
632,BUCKET,2023-02-10 13:41:16.899
670,BUCKET,2023-02-10 13:41:17.330
709,BUCKET,2023-02-10 13:41:17.730
749,BUCKET,2023-02-10 13:41:18.133
789,BUCKET,2023-02-10 13:41:18.570
828,BUCKET,2023-02-10 13:41:18.996
873,BUCKET,2023-02-10 13:41:19.448
906,BUCKET,2023-02-10 13:41:19.873
954,BUCKET,2023-02-10 13:41:20.337
991,BUCKET,2023-02-10 13:41:20.656
1031,BUCKET,2023-02-10 13:41:46.532
1078,BUCKET,2023-02-10 13:41:47.037
1118,BUCKET,2023-02-10 13:41:47.502
1160,BUCKET,2023-02-10 13:41:47.919
1201,BUCKET,2023-02-10 13:41:48.377
1246,BUCKET,2023-02-10 13:41:48.805
1289,BUCKET,2023-02-10 13:41:49.289
1332,BUCKET,2023-02-10 13:41:49.701
1376,BUCKET,2023-02-10 13:41:50.140
1418,BUCKET,2023-02-10 13:41:50.603
1454,BUCKET,2023-02-10 13:41:51.027
1504,BUCKET,2023-02-10 13:41:51.521
1548,BUCKET,2023-02-10 13:41:52.006
1591,BUCKET,2023-02-10 13:41:52.391
1634,BUCKET,2023-02-10 13:41:52.839
1676,BUCKET,2023-02-10 13:41:53.271
1717,BUCKET,2023-02-10 13:41:53.736
1763,BUCKET,2023-02-10 13:41:54.243
1806,BUCKET,2023-02-10 13:41:54.662
1849,BUCKET,2023-02-10 13:41:55.094
1892,BUCKET,2023-02-10 13:41:55.550
1934,BUCKET,2023-02-10 13:41:55.979
1978,BUCKET,2023-02-10 13:41:56.414
2021,HOME,2023-02-10 13:42:01.366
2064,HOME,2023-02-10 13:42:01.749
2109,HOME,2023-02-10 13:42:02.237
2108,HOME,2023-02-10 13:42:02.236
2155,HOME,2023-02-10 13:42:02.738
2197,HOME,2023-02-10 13:42:03.196
2241,HOME,2023-02-10 13:42:03.654
2282,HOME,2023-02-10 13:42:04.085
2325,HOME,2023-02-10 13:42:04.531
2363,HOME,2023-02-10 13:42:04.979
2409,HOME,2023-02-10 13:42:05.408
2455,HOME,2023-02-10 13:42:05.898
2497,HOME,2023-02-10 13:42:06.294
2540,HOME,2023-02-10 13:42:06.749
2587,HOME,2023-02-10 13:42:07.262
2630,HOME,2023-02-10 13:42:07.716
2675,HOME,2023-02-10 13:42:08.155
2716,HOME,2023-02-10 13:42:08.559
2760,HOME,2023-02-10 13:42:09.091
2803,HOME,2023-02-10 13:42:09.520
2845,HOME,2023-02-10 13:42:09.958
2888,HOME,2023-02-10 13:42:10.365
2931,HOME,2023-02-10 13:42:10.828
2975,HOME,2023-02-10 13:42:11.264
190,BUCKET,2023-02-10 13:41:12.194
230,BUCKET,2023-02-10 13:41:12.641
270,BUCKET,2023-02-10 13:41:13.035
310,BUCKET,2023-02-10 13:41:13.465
350,BUCKET,2023-02-10 13:41:13.854
390,BUCKET,2023-02-10 13:41:14.343
430,BUCKET,2023-02-10 13:41:14.743
470,BUCKET,2023-02-10 13:41:15.146
510,BUCKET,2023-02-10 13:41:15.620
551,BUCKET,2023-02-10 13:41:16.062
590,BUCKET,2023-02-10 13:41:16.486
631,BUCKET,2023-02-10 13:41:16.893
671,BUCKET,2023-02-10 13:41:17.306
710,BUCKET,2023-02-10 13:41:17.744
750,BUCKET,2023-02-10 13:41:18.125
790,BUCKET,2023-02-10 13:41:18.520
830,BUCKET,2023-02-10 13:41:19.003
874,BUCKET,2023-02-10 13:41:19.508
914,BUCKET,2023-02-10 13:41:19.871
950,BUCKET,2023-02-10 13:41:20.287
994,BUCKET,2023-02-10 13:41:20.678
1032,BUCKET,2023-02-10 13:41:46.541
1070,BUCKET,2023-02-10 13:41:46.958
1120,BUCKET,2023-02-10 13:41:47.499
1161,BUCKET,2023-02-10 13:41:47.938
1203,BUCKET,2023-02-10 13:41:48.379
1247,BUCKET,2023-02-10 13:41:48.842
1290,BUCKET,2023-02-10 13:41:49.290
1334,BUCKET,2023-02-10 13:41:49.778
1373,BUCKET,2023-02-10 13:41:50.219
1420,BUCKET,2023-02-10 13:41:50.678
1462,BUCKET,2023-02-10 13:41:51.065
1505,BUCKET,2023-02-10 13:41:51.558
1549,BUCKET,2023-02-10 13:41:52.008
1590,BUCKET,2023-02-10 13:41:52.391
1630,BUCKET,2023-02-10 13:41:52.789
1677,BUCKET,2023-02-10 13:41:53.304
1719,BUCKET,2023-02-10 13:41:53.718
1764,BUCKET,2023-02-10 13:41:54.221
1807,BUCKET,2023-02-10 13:41:54.628
1852,BUCKET,2023-02-10 13:41:55.151
1893,BUCKET,2023-02-10 13:41:55.539
1938,BUCKET,2023-02-10 13:41:56.021
1979,BUCKET,2023-02-10 13:41:56.464
2022,HOME,2023-02-10 13:42:01.327
2065,HOME,2023-02-10 13:42:01.842
2110,HOME,2023-02-10 13:42:02.254
2112,HOME,2023-02-10 13:42:02.299
2149,HOME,2023-02-10 13:42:02.695
2198,HOME,2023-02-10 13:42:03.209
2238,HOME,2023-02-10 13:42:03.624
2283,HOME,2023-02-10 13:42:04.068
2326,HOME,2023-02-10 13:42:04.514
2369,HOME,2023-02-10 13:42:05.004
2413,HOME,2023-02-10 13:42:05.446
2456,HOME,2023-02-10 13:42:05.907
2498,HOME,2023-02-10 13:42:06.325
2541,HOME,2023-02-10 13:42:06.779
2588,HOME,2023-02-10 13:42:07.238
2635,HOME,2023-02-10 13:42:07.729
2668,HOME,2023-02-10 13:42:08.110
2718,HOME,2023-02-10 13:42:08.626
2761,HOME,2023-02-10 13:42:09.095
2804,HOME,2023-02-10 13:42:09.518
2846,HOME,2023-02-10 13:42:09.965
2889,HOME,2023-02-10 13:42:10.413
2932,HOME,2023-02-10 13:42:10.864
2976,HOME,2023-02-10 13:42:11.293
192,BUCKET,2023-02-10 13:41:12.204
231,BUCKET,2023-02-10 13:41:12.645
272,BUCKET,2023-02-10 13:41:13.059
311,BUCKET,2023-02-10 13:41:13.492
351,BUCKET,2023-02-10 13:41:13.863
392,BUCKET,2023-02-10 13:41:14.338
431,BUCKET,2023-02-10 13:41:14.747
471,BUCKET,2023-02-10 13:41:15.213
511,BUCKET,2023-02-10 13:41:15.654
553,BUCKET,2023-02-10 13:41:16.030
591,BUCKET,2023-02-10 13:41:16.512
634,BUCKET,2023-02-10 13:41:16.890
672,BUCKET,2023-02-10 13:41:17.368
711,BUCKET,2023-02-10 13:41:17.762
752,BUCKET,2023-02-10 13:41:18.177
791,BUCKET,2023-02-10 13:41:18.557
831,BUCKET,2023-02-10 13:41:19.079
875,BUCKET,2023-02-10 13:41:19.513
915,BUCKET,2023-02-10 13:41:19.897
955,BUCKET,2023-02-10 13:41:20.360
997,BUCKET,2023-02-10 13:41:20.693
1034,BUCKET,2023-02-10 13:41:46.575
1073,BUCKET,2023-02-10 13:41:47.000
1119,BUCKET,2023-02-10 13:41:47.489
1162,BUCKET,2023-02-10 13:41:47.989
1208,BUCKET,2023-02-10 13:41:48.409
1248,BUCKET,2023-02-10 13:41:48.832
1291,BUCKET,2023-02-10 13:41:49.288
1335,BUCKET,2023-02-10 13:41:49.765
1377,BUCKET,2023-02-10 13:41:50.222
1421,BUCKET,2023-02-10 13:41:50.634
1464,BUCKET,2023-02-10 13:41:51.066
1507,BUCKET,2023-02-10 13:41:51.506
1550,BUCKET,2023-02-10 13:41:52.002
1592,BUCKET,2023-02-10 13:41:52.418
1635,BUCKET,2023-02-10 13:41:52.834
1679,BUCKET,2023-02-10 13:41:53.350
1721,BUCKET,2023-02-10 13:41:53.740
1765,BUCKET,2023-02-10 13:41:54.247
1808,BUCKET,2023-02-10 13:41:54.672
1853,BUCKET,2023-02-10 13:41:55.094
1894,BUCKET,2023-02-10 13:41:55.592
1937,BUCKET,2023-02-10 13:41:55.972
1980,BUCKET,2023-02-10 13:41:56.464
2023,HOME,2023-02-10 13:42:01.372
2066,HOME,2023-02-10 13:42:01.850
2113,HOME,2023-02-10 13:42:02.344
2157,HOME,2023-02-10 13:42:02.748
2194,HOME,2023-02-10 13:42:03.148
2239,HOME,2023-02-10 13:42:03.606
2285,HOME,2023-02-10 13:42:04.118
2327,HOME,2023-02-10 13:42:04.526
2370,HOME,2023-02-10 13:42:05.031
2412,HOME,2023-02-10 13:42:05.433
2454,HOME,2023-02-10 13:42:05.816
2499,HOME,2023-02-10 13:42:06.320
2542,HOME,2023-02-10 13:42:06.778
2585,HOME,2023-02-10 13:42:07.263
2631,HOME,2023-02-10 13:42:07.729
2676,HOME,2023-02-10 13:42:08.214
2719,HOME,2023-02-10 13:42:08.661
2762,HOME,2023-02-10 13:42:09.090
2805,HOME,2023-02-10 13:42:09.481
2847,HOME,2023-02-10 13:42:09.961
2890,HOME,2023-02-10 13:42:10.437
2933,HOME,2023-02-10 13:42:10.904
2978,HOME,2023-02-10 13:42:11.314
189,BUCKET,2023-02-10 13:41:12.204
233,BUCKET,2023-02-10 13:41:12.651
273,BUCKET,2023-02-10 13:41:13.073
312,BUCKET,2023-02-10 13:41:13.531
353,BUCKET,2023-02-10 13:41:13.950
393,BUCKET,2023-02-10 13:41:14.342
432,BUCKET,2023-02-10 13:41:14.752
472,BUCKET,2023-02-10 13:41:15.167
512,BUCKET,2023-02-10 13:41:15.622
554,BUCKET,2023-02-10 13:41:16.047
592,BUCKET,2023-02-10 13:41:16.490
625,BUCKET,2023-02-10 13:41:16.871
666,BUCKET,2023-02-10 13:41:17.318
712,BUCKET,2023-02-10 13:41:17.773
753,BUCKET,2023-02-10 13:41:18.222
792,BUCKET,2023-02-10 13:41:18.631
832,BUCKET,2023-02-10 13:41:19.015
876,BUCKET,2023-02-10 13:41:19.499
916,BUCKET,2023-02-10 13:41:19.906
956,BUCKET,2023-02-10 13:41:20.366
999,BUCKET,2023-02-10 13:41:20.693
1035,BUCKET,2023-02-10 13:41:46.635
1075,BUCKET,2023-02-10 13:41:47.034
1116,BUCKET,2023-02-10 13:41:47.499
1163,BUCKET,2023-02-10 13:41:47.960
1200,BUCKET,2023-02-10 13:41:48.392
1249,BUCKET,2023-02-10 13:41:48.841
1292,BUCKET,2023-02-10 13:41:49.285
1336,BUCKET,2023-02-10 13:41:49.778
1379,BUCKET,2023-02-10 13:41:50.220
1422,BUCKET,2023-02-10 13:41:50.663
1465,BUCKET,2023-02-10 13:41:51.131
1510,BUCKET,2023-02-10 13:41:51.560
1552,BUCKET,2023-02-10 13:41:51.992
1594,BUCKET,2023-02-10 13:41:52.427
1636,BUCKET,2023-02-10 13:41:52.875
1678,BUCKET,2023-02-10 13:41:53.307
1722,BUCKET,2023-02-10 13:41:53.814
1768,BUCKET,2023-02-10 13:41:54.272
1809,BUCKET,2023-02-10 13:41:54.716
1854,BUCKET,2023-02-10 13:41:55.153
1895,BUCKET,2023-02-10 13:41:55.584
1936,BUCKET,2023-02-10 13:41:55.987
1981,BUCKET,2023-02-10 13:41:56.462
2024,HOME,2023-02-10 13:42:01.318
2067,HOME,2023-02-10 13:42:01.808
2114,HOME,2023-02-10 13:42:02.296
2154,HOME,2023-02-10 13:42:02.701
2199,HOME,2023-02-10 13:42:03.151
2242,HOME,2023-02-10 13:42:03.615
2284,HOME,2023-02-10 13:42:04.081
2328,HOME,2023-02-10 13:42:04.575
2372,HOME,2023-02-10 13:42:05.013
2414,HOME,2023-02-10 13:42:05.446
2457,HOME,2023-02-10 13:42:05.932
2500,HOME,2023-02-10 13:42:06.341
2543,HOME,2023-02-10 13:42:06.840
2591,HOME,2023-02-10 13:42:07.296
2627,HOME,2023-02-10 13:42:07.736
2670,HOME,2023-02-10 13:42:08.166
2717,HOME,2023-02-10 13:42:08.662
2763,HOME,2023-02-10 13:42:09.095
2806,HOME,2023-02-10 13:42:09.531
2849,HOME,2023-02-10 13:42:09.952
2892,HOME,2023-02-10 13:42:10.489
2934,HOME,2023-02-10 13:42:10.916
2973,HOME,2023-02-10 13:42:11.294
193,BUCKET,2023-02-10 13:41:12.282
232,BUCKET,2023-02-10 13:41:12.657
274,BUCKET,2023-02-10 13:41:13.127
313,BUCKET,2023-02-10 13:41:13.548
354,BUCKET,2023-02-10 13:41:13.953
394,BUCKET,2023-02-10 13:41:14.414
433,BUCKET,2023-02-10 13:41:14.813
473,BUCKET,2023-02-10 13:41:15.219
513,BUCKET,2023-02-10 13:41:15.651
555,BUCKET,2023-02-10 13:41:16.050
593,BUCKET,2023-02-10 13:41:16.515
635,BUCKET,2023-02-10 13:41:16.931
674,BUCKET,2023-02-10 13:41:17.327
714,BUCKET,2023-02-10 13:41:17.777
754,BUCKET,2023-02-10 13:41:18.247
793,BUCKET,2023-02-10 13:41:18.626
833,BUCKET,2023-02-10 13:41:19.036
877,BUCKET,2023-02-10 13:41:19.516
917,BUCKET,2023-02-10 13:41:19.964
957,BUCKET,2023-02-10 13:41:20.365
995,BUCKET,2023-02-10 13:41:20.689
1036,BUCKET,2023-02-10 13:41:46.602
1080,BUCKET,2023-02-10 13:41:47.066
1121,BUCKET,2023-02-10 13:41:47.547
1164,BUCKET,2023-02-10 13:41:48.011
1206,BUCKET,2023-02-10 13:41:48.421
1250,BUCKET,2023-02-10 13:41:48.873
1293,BUCKET,2023-02-10 13:41:49.319
1337,BUCKET,2023-02-10 13:41:49.796
1378,BUCKET,2023-02-10 13:41:50.230
1423,BUCKET,2023-02-10 13:41:50.688
1466,BUCKET,2023-02-10 13:41:51.145
1509,BUCKET,2023-02-10 13:41:51.568
1553,BUCKET,2023-02-10 13:41:52.006
1595,BUCKET,2023-02-10 13:41:52.382
1637,BUCKET,2023-02-10 13:41:52.906
1681,BUCKET,2023-02-10 13:41:53.341
1728,BUCKET,2023-02-10 13:41:53.813
1766,BUCKET,2023-02-10 13:41:54.214
1811,BUCKET,2023-02-10 13:41:54.665
1851,BUCKET,2023-02-10 13:41:55.149
1896,BUCKET,2023-02-10 13:41:55.549
1939,BUCKET,2023-02-10 13:41:56.026
1982,BUCKET,2023-02-10 13:41:56.467
2025,HOME,2023-02-10 13:42:01.307
2068,HOME,2023-02-10 13:42:01.809
2116,HOME,2023-02-10 13:42:02.344
2158,HOME,2023-02-10 13:42:02.735
2200,HOME,2023-02-10 13:42:03.217
2244,HOME,2023-02-10 13:42:03.689
2286,HOME,2023-02-10 13:42:04.136
2329,HOME,2023-02-10 13:42:04.596
2373,HOME,2023-02-10 13:42:05.002
2415,HOME,2023-02-10 13:42:05.500
2458,HOME,2023-02-10 13:42:05.920
2501,HOME,2023-02-10 13:42:06.345
2544,HOME,2023-02-10 13:42:06.787
2592,HOME,2023-02-10 13:42:07.297
2637,HOME,2023-02-10 13:42:07.783
2677,HOME,2023-02-10 13:42:08.215
2720,HOME,2023-02-10 13:42:08.664
2764,HOME,2023-02-10 13:42:09.096
2802,HOME,2023-02-10 13:42:09.488
2848,HOME,2023-02-10 13:42:09.968
2893,HOME,2023-02-10 13:42:10.462
2935,HOME,2023-02-10 13:42:10.928
2977,HOME,2023-02-10 13:42:11.298
194,BUCKET,2023-02-10 13:41:12.249
234,BUCKET,2023-02-10 13:41:12.679
275,BUCKET,2023-02-10 13:41:13.100
314,BUCKET,2023-02-10 13:41:13.507
352,BUCKET,2023-02-10 13:41:13.959
395,BUCKET,2023-02-10 13:41:14.416
434,BUCKET,2023-02-10 13:41:14.837
475,BUCKET,2023-02-10 13:41:15.227
514,BUCKET,2023-02-10 13:41:15.633
552,BUCKET,2023-02-10 13:41:16.066
594,BUCKET,2023-02-10 13:41:16.496
630,BUCKET,2023-02-10 13:41:16.872
675,BUCKET,2023-02-10 13:41:17.395
717,BUCKET,2023-02-10 13:41:17.772
756,BUCKET,2023-02-10 13:41:18.212
794,BUCKET,2023-02-10 13:41:18.631
834,BUCKET,2023-02-10 13:41:19.040
878,BUCKET,2023-02-10 13:41:19.493
919,BUCKET,2023-02-10 13:41:19.974
958,BUCKET,2023-02-10 13:41:20.342
1000,BUCKET,2023-02-10 13:41:20.693
1037,BUCKET,2023-02-10 13:41:46.605
1081,BUCKET,2023-02-10 13:41:47.061
1122,BUCKET,2023-02-10 13:41:47.594
1165,BUCKET,2023-02-10 13:41:47.990
1207,BUCKET,2023-02-10 13:41:48.433
1251,BUCKET,2023-02-10 13:41:48.875
1294,BUCKET,2023-02-10 13:41:49.380
1338,BUCKET,2023-02-10 13:41:49.799
1380,BUCKET,2023-02-10 13:41:50.273
1424,BUCKET,2023-02-10 13:41:50.685
1467,BUCKET,2023-02-10 13:41:51.155
1512,BUCKET,2023-02-10 13:41:51.580
1554,BUCKET,2023-02-10 13:41:52.041
1593,BUCKET,2023-02-10 13:41:52.431
1638,BUCKET,2023-02-10 13:41:52.910
1682,BUCKET,2023-02-10 13:41:53.326
1723,BUCKET,2023-02-10 13:41:53.828
1769,BUCKET,2023-02-10 13:41:54.242
1812,BUCKET,2023-02-10 13:41:54.763
1850,BUCKET,2023-02-10 13:41:55.146
1897,BUCKET,2023-02-10 13:41:55.590
1942,BUCKET,2023-02-10 13:41:56.075
1984,BUCKET,2023-02-10 13:41:56.460
2026,HOME,2023-02-10 13:42:01.369
2070,HOME,2023-02-10 13:42:01.825
2111,HOME,2023-02-10 13:42:02.300
2156,HOME,2023-02-10 13:42:02.732
2201,HOME,2023-02-10 13:42:03.217
2243,HOME,2023-02-10 13:42:03.680
2287,HOME,2023-02-10 13:42:04.116
2330,HOME,2023-02-10 13:42:04.596
2374,HOME,2023-02-10 13:42:05.046
2416,HOME,2023-02-10 13:42:05.494
2459,HOME,2023-02-10 13:42:05.904
2503,HOME,2023-02-10 13:42:06.381
2545,HOME,2023-02-10 13:42:06.788
2593,HOME,2023-02-10 13:42:07.341
2632,HOME,2023-02-10 13:42:07.747
2678,HOME,2023-02-10 13:42:08.207
2721,HOME,2023-02-10 13:42:08.698
2765,HOME,2023-02-10 13:42:09.100
2807,HOME,2023-02-10 13:42:09.570
2850,HOME,2023-02-10 13:42:10.058
2891,HOME,2023-02-10 13:42:10.442
2936,HOME,2023-02-10 13:42:10.905
2979,HOME,2023-02-10 13:42:11.343
195,BUCKET,2023-02-10 13:41:12.251
236,BUCKET,2023-02-10 13:41:12.694
271,BUCKET,2023-02-10 13:41:13.097
315,BUCKET,2023-02-10 13:41:13.546
357,BUCKET,2023-02-10 13:41:14.028
396,BUCKET,2023-02-10 13:41:14.419
435,BUCKET,2023-02-10 13:41:14.820
476,BUCKET,2023-02-10 13:41:15.223
515,BUCKET,2023-02-10 13:41:15.659
556,BUCKET,2023-02-10 13:41:16.138
595,BUCKET,2023-02-10 13:41:16.496
633,BUCKET,2023-02-10 13:41:16.908
676,BUCKET,2023-02-10 13:41:17.326
713,BUCKET,2023-02-10 13:41:17.768
757,BUCKET,2023-02-10 13:41:18.178
795,BUCKET,2023-02-10 13:41:18.630
835,BUCKET,2023-02-10 13:41:18.996
879,BUCKET,2023-02-10 13:41:19.462
920,BUCKET,2023-02-10 13:41:19.907
959,BUCKET,2023-02-10 13:41:20.346
996,BUCKET,2023-02-10 13:41:20.689
1038,BUCKET,2023-02-10 13:41:46.599
1079,BUCKET,2023-02-10 13:41:47.052
1123,BUCKET,2023-02-10 13:41:47.551
1166,BUCKET,2023-02-10 13:41:47.989
1210,BUCKET,2023-02-10 13:41:48.438
1252,BUCKET,2023-02-10 13:41:48.888
1295,BUCKET,2023-02-10 13:41:49.386
1339,BUCKET,2023-02-10 13:41:49.789
1382,BUCKET,2023-02-10 13:41:50.253
1419,BUCKET,2023-02-10 13:41:50.665
1468,BUCKET,2023-02-10 13:41:51.155
1513,BUCKET,2023-02-10 13:41:51.578
1555,BUCKET,2023-02-10 13:41:52.034
1598,BUCKET,2023-02-10 13:41:52.464
1639,BUCKET,2023-02-10 13:41:52.887
1683,BUCKET,2023-02-10 13:41:53.385
1724,BUCKET,2023-02-10 13:41:53.785
1767,BUCKET,2023-02-10 13:41:54.261
1810,BUCKET,2023-02-10 13:41:54.709
1855,BUCKET,2023-02-10 13:41:55.153
1899,BUCKET,2023-02-10 13:41:55.631
1943,BUCKET,2023-02-10 13:41:56.074
1983,BUCKET,2023-02-10 13:41:56.460
2027,HOME,2023-02-10 13:42:01.370
2069,HOME,2023-02-10 13:42:01.816
2117,HOME,2023-02-10 13:42:02.306
2159,HOME,2023-02-10 13:42:02.791
2202,HOME,2023-02-10 13:42:03.257
2245,HOME,2023-02-10 13:42:03.729
2288,HOME,2023-02-10 13:42:04.124
2334,HOME,2023-02-10 13:42:04.599
2375,HOME,2023-02-10 13:42:05.044
2417,HOME,2023-02-10 13:42:05.511
2460,HOME,2023-02-10 13:42:05.984
2502,HOME,2023-02-10 13:42:06.364
2546,HOME,2023-02-10 13:42:06.863
2589,HOME,2023-02-10 13:42:07.314
2633,HOME,2023-02-10 13:42:07.759
2680,HOME,2023-02-10 13:42:08.223
2722,HOME,2023-02-10 13:42:08.693
2759,HOME,2023-02-10 13:42:09.095
2808,HOME,2023-02-10 13:42:09.596
2852,HOME,2023-02-10 13:42:10.020
2895,HOME,2023-02-10 13:42:10.485
2937,HOME,2023-02-10 13:42:10.915
2981,HOME,2023-02-10 13:42:11.381
196,BUCKET,2023-02-10 13:41:12.256
237,BUCKET,2023-02-10 13:41:12.739
277,BUCKET,2023-02-10 13:41:13.136
316,BUCKET,2023-02-10 13:41:13.576
358,BUCKET,2023-02-10 13:41:13.989
391,BUCKET,2023-02-10 13:41:14.369
437,BUCKET,2023-02-10 13:41:14.806
477,BUCKET,2023-02-10 13:41:15.251
